"","county_fips","state","county","coc_number","coc_name","coc_category","est_coc_homeless_2019","primary_care_physicians_rate","pct_in_poverty_in_cnty","additional_bed_capacity_needed","county_pop_2018","coc_pop_2019","pit_count_from_2019","coc_pop_in_pov_2019","observed_unsheltered_homeless","estimated_total_unsheltered","sheltered_homeless_individuals","density_reduction_bed_need","total_new_shelter_beds_required_in_coc","total_beds_required","upenn_cost_of_new_capacity_in_coc","cost_of_quarantine_beds","total_additional_cost","upenn_num_of_hospitalizations_in_cnty","upenn_num_of_critical_cases_in_cnty","upenn_num_of_fatalities_in_cnty"
"2822","48467","Texas","Van Zandt","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,18,14.3967341435554,49,53401,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,2,1,0
"2823","48469","Texas","Victoria","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,78,15.2053839257054,78,90343,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,4,1,1
"2824","48471","Texas","Walker","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,28,24.0653900046707,68,53525,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,3,1,1
"2825","48473","Texas","Waller","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,12,16.867549088359,67,45632,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,3,1,1
"2826","48475","Texas","Ward","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,26,13.0173390258778,10,11477,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,0,0,0
"2827","48477","Texas","Washington","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,60,13.8836024310885,43,32578,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,2,1,0
"2828","48479","Texas","Webb","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,32,30.0690446220421,59,268522,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,3,1,0
"2829","48481","Texas","Wharton","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,38,17.546602819379,30,40931,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,1,0,0
"2830","48483","Texas","Wheeler","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,37,18.0635569596729,5,5381,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,0,0,0
"2831","48485","Texas","Wichita","TX-624","Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties","Largely Rural CoC",0.0816621871178725,72,18.3794415480679,83,116429,331960,243,49245,63,88.2,158,79,167,413.4,4180000,738600,4918600,5,2,1
"2832","48487","Texas","Wilbarger","TX-624","Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties","Largely Rural CoC",0.0816621871178725,47,17.5316909830184,6,12543,331960,243,49245,63,88.2,158,79,167,413.4,4180000,738600,4918600,0,0,0
"2833","48489","Texas","Willacy","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,37,32.9897418107934,23,20179,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,1,0,0
"2834","48491","Texas","Williamson","TX-503","Austin/Travis County","Major City CoC",0.21013502924587,69,6.74399127606687,404,521783,1272913,2255,159722,1086,1520.4,615,307.5,1827,3963.3,45697500,6406200,52103700,20,7,3
"2835","48491","Texas","Williamson","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,69,6.74399127606687,404,521783,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,20,7,3
"2836","48493","Texas","Wilson","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,49,10.47127042699,42,47425,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,2,1,0
"2837","48495","Texas","Winkler","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,26,16.5130468648578,7,7703,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,0,0,0
"2838","48497","Texas","Wise","TX-624","Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties","Largely Rural CoC",0.0816621871178725,41,12.4775583482944,25,63498,331960,243,49245,63,88.2,158,79,167,413.4,4180000,738600,4918600,2,1,0
"2839","48499","Texas","Wood","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,47,14.2417717625346,48,42263,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,2,1,0
"2840","48501","Texas","Yoakum","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,35,9.01878427254696,8,8571,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,0,0,0
"2841","48503","Texas","Young","TX-624","Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties","Largely Rural CoC",0.0816621871178725,67,12.0714847701472,8,17794,331960,243,49245,63,88.2,158,79,167,413.4,4180000,738600,4918600,1,0,0
"2842","48505","Texas","Zapata","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,7,39.5222660653889,11,14192,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,1,0,0
"2843","48507","Texas","Zavala","TX-607","Texas Balance of State","Largely Rural CoC",0.0996732495731664,17,34.7716799329703,7,11935,10749973,8072,1732054,4656,6518.4,1750,875,7393,15661.8,184835000,24805200,209640200,0,0,0
"2844","49001","Utah","Beaver","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,78,8.23899371069182,1,6360,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2845","49003","Utah","Box Elder","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,30,9.28184152953486,3,52565,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2846","49005","Utah","Cache","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,46,15.1690708012759,33,119447,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,2,1,0
"2847","49007","Utah","Carbon","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,54,15.8060800320529,5,19967,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2848","49009","Utah","Daggett","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,0,4.65587044534413,1,494,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2849","49011","Utah","Davis","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,47,5.54617924291284,166,338323,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,10,3,2
"2850","49013","Utah","Duchesne","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,45,13.2935705620704,2,19784,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2851","49015","Utah","Emery","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,10,12.7504911591356,1,10180,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2852","49017","Utah","Garfield","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,59,17.8207527552506,0,4809,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2853","49019","Utah","Grand","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,134,8.4109183241642,1,9452,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2854","49021","Utah","Iron","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,37,19.6431844565284,5,49101,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2855","49023","Utah","Juab","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,62,11.3859551602742,1,10794,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2856","49025","Utah","Kane","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,53,12.7783155856728,1,7231,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2857","49027","Utah","Millard","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,54,11.4022550420835,1,12594,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2858","49029","Utah","Morgan","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,109,2.95696559007304,5,11363,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2859","49031","Utah","Piute","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,0,17.1306209850107,1,1868,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2860","49033","Utah","Rich","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,NA,15.8770806658131,1,2343,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2861","49035","Utah","Salt Lake","UT-500","Salt Lake City & County","Largely Suburban CoC",0.176716591322834,77,9.75445084949811,833,1106418,1126108,1844,107953,193,270.2,1125,562.5,832,2227.9,20817500,4185600,25003100,60,20,10
"2862","49037","Utah","San Juan","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,72,26.584578118692,1,14862,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2863","49039","Utah","Sanpete","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,57,16.4597683748391,6,26422,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2864","49041","Utah","Sevier","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,47,13.4309603209125,4,20691,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2865","49043","Utah","Summit","UT-504","Provo/Mountainland","Largely Suburban CoC",0.0326724410030091,127,6.50374262628265,57,40346,656171,161,69273,64,89.6,49,24.5,114,252.7,2852500,415800,3268300,3,1,0
"2866","49045","Utah","Tooele","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,19,6.68732568949489,3,64540,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2867","49047","Utah","Uintah","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,37,11.9358437935844,2,35850,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2868","49049","Utah","Utah","UT-500","Salt Lake City & County","Largely Suburban CoC",0.176716591322834,42,11.2007611864369,106,575943,1126108,1844,107953,193,270.2,1125,562.5,832,2227.9,20817500,4185600,25003100,6,2,1
"2869","49049","Utah","Utah","UT-504","Provo/Mountainland","Largely Suburban CoC",0.0326724410030091,42,11.2007611864369,106,575943,656171,161,69273,64,89.6,49,24.5,114,252.7,2852500,415800,3268300,6,2,1
"2870","49051","Utah","Wasatch","UT-504","Provo/Mountainland","Largely Suburban CoC",0.0326724410030091,53,7.16387318589044,57,30249,656171,161,69273,64,89.6,49,24.5,114,252.7,2852500,415800,3268300,3,1,1
"2871","49053","Utah","Washington","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,58,12.4373998713307,20,158546,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,1,0,0
"2872","49055","Utah","Wayne","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,37,8.48736325914749,0,2651,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,0,0,0
"2873","49057","Utah","Weber","UT-503","Utah Balance of State","Largely Suburban CoC",0.0721682230105321,44,11.3383993136414,121,244770,1263071,793,132678,151,211.4,342,171,382,935.8,9560000,1660200,11220200,8,3,1
"2874","50001","Vermont","Addison","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,114,7.73755256889098,20,34003,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,1,0,0
"2875","50003","Vermont","Bennington","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,107,11.2870483150629,24,34482,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2876","50005","Vermont","Caledonia","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,86,12.3267563323547,21,29294,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2877","50007","Vermont","Chittenden","VT-501","Burlington/Chittenden County","Other Largely Urban CoC",0.217557077731152,180,11.7548256721823,157,152414,162052,309,17916,48,67.2,180,90,157,404.4,3930000,741600,4671600,11,4,2
"2878","50009","Vermont","Essex","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,16,14.5877037276101,4,6197,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,0,0,0
"2879","50011","Vermont","Franklin","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,55,7.70435069215557,30,48544,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2880","50013","Vermont","Grand Isle","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,57,7.62785322161225,16,6922,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,1,0,0
"2881","50015","Vermont","Lamoille","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,95,14.4884060321064,23,24668,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2882","50017","Vermont","Orange","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,76,10.8024256099281,18,28364,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,1,0,0
"2883","50019","Vermont","Orleans","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,78,13.9710678792065,16,26061,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,1,0,0
"2884","50021","Vermont","Rutland","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,73,10.6725453145776,28,57156,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2885","50023","Vermont","Washington","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,106,11.3981249221683,37,56211,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,3,1,0
"2886","50025","Vermont","Windham","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,105,13.4219461099473,24,41529,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2887","50027","Vermont","Windsor","VT-500","Vermont Balance of State","Largely Rural CoC",0.18301519756268,102,10.0056892216778,25,54489,462925,780,49118,66,92.4,389,194.5,286,768.3,7172500,1444200,8616700,2,1,0
"2888","51001","Virginia","Accomack","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,49,19.8728238054081,0,32396,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2889","51003","Virginia","Albemarle","VA-504","Charlottesville","Largely Rural CoC",0.0709512265545188,149,9.78349900395385,3,98891,249281,165,29099,26,36.4,117,58.5,94,248.3,2372500,460200,2832700,0,0,0
"2890","51510","Virginia","Alexandria","VA-603","Alexandria","Other Largely Urban CoC",0.144429369540873,69,10.5928160697249,66,155124,156505,198,16432,10,14,103,51.5,65,182.5,1637500,351000,1988500,5,2,1
"2891","51005","Virginia","Alleghany","VA-502","Roanoke City & County, Salem","Largely Suburban CoC",0.129614066552562,46,20.2342704149933,1,14940,277926,319,35813,15,21,229,114.5,135,385.5,3387500,750000,4137500,0,0,0
"2892","51007","Virginia","Amelia","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,8,13.3766946164094,0,12761,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2893","51009","Virginia","Amherst","VA-508","Lynchburg","Largely Rural CoC",0.035789346303517,22,13.9483941629353,1,31043,260668,78,35068,14,19.6,40,20,39,99.2,990000,178800,1168800,0,0,0
"2894","51011","Virginia","Appomattox","VA-508","Lynchburg","Largely Rural CoC",0.035789346303517,13,13.5339316846387,1,15487,260668,78,35068,14,19.6,40,20,39,99.2,990000,178800,1168800,0,0,0
"2895","51013","Virginia","Arlington","VA-600","Arlington County","Other Largely Urban CoC",0.112979607933777,80,7.15081845400704,107,228785,231803,215,16360,36,50.4,113,56.5,106,270.3,2672500,490200,3162700,7,2,1
"2896","51015","Virginia","Augusta","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,49,9.21557562076749,1,70880,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2897","51017","Virginia","Bath","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,23,11.2918215613383,0,4304,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2898","51019","Virginia","Bedford","VA-508","Lynchburg","Largely Rural CoC",0.035789346303517,71,9.11596134190677,2,77293,260668,78,35068,14,19.6,40,20,39,99.2,990000,178800,1168800,0,0,0
"2899","51021","Virginia","Bland","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,NA,8.42824601366743,0,5707,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2900","51023","Virginia","Botetourt","VA-502","Roanoke City & County, Salem","Largely Suburban CoC",0.129614066552562,51,8.00499360574874,2,32842,277926,319,35813,15,21,229,114.5,135,385.5,3387500,750000,4137500,0,0,0
"2901","51520","Virginia","Bristol","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,54,22.6694144744818,19,16498,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,1,0,0
"2902","51025","Virginia","Brunswick","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,37,21.4176511466296,0,14390,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2903","51027","Virginia","Buchanan","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,28,27.6602775941837,1,21182,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2904","51029","Virginia","Buckingham","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,23,17.1305344025878,0,14839,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,0,0,0
"2905","51530","Virginia","Buena Vista","VA-521","Virginia Balance of State","Largely Rural CoC",0.0519920445722816,16,20.0679117147708,14,5890,1680676,761,262706,124,173.6,289,144.5,318,780.7,7952500,1387800,9340300,1,0,0
"2906","51031","Virginia","Campbell","VA-508","Lynchburg","Largely Rural CoC",0.035789346303517,16,11.7701031306199,2,54494,260668,78,35068,14,19.6,40,20,39,99.2,990000,178800,1168800,0,0,0
